,type,id,accountId,accountRef,date,description,category,amount,status,matchState,fiData,isReviewed,merchantId,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState,lastUpdatedDate,principalCurrency,interestCurrency,escrowCurrency,parentId,checkNumber
1519,CashAndCreditTransaction,75417769_2979268979_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-19,Dirt Cheap,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-37.67,POSTED,NOT_MATCHED,"{'id': '202204191709306220405#20220405', 'date': '2022-04-19', 'amount': -37.67, 'description': 'DIRT CHEAP WHITE SETTLE', 'inferredDescription': 'Dirt Cheap', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,1003835717.0,1650561136000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-21T17:12:16Z,,,,,
1521,CashAndCreditTransaction,75417769_2978286269_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-18,Sirius Radio,"{'id': '75417769_103', 'name': 'Music', 'categoryType': 'EXPENSE', 'parentId': '75417769_1', 'parentName': 'Entertainment'}",-6.48,POSTED,NOT_MATCHED,"{'id': '202204181542157220405#20220405', 'date': '2022-04-18', 'amount': -6.48, 'description': 'SXM*SIRIUSXM.COM/ACCT', 'inferredDescription': 'Sirius Radio', 'inferredCategory': {'id': '75417769_103', 'name': 'Music'}}",False,10026.0,1650390732000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-19T17:52:12Z,,,,,
1522,CashAndCreditTransaction,75417769_2978286267_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-18,Scarborough,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-24.0,POSTED,NOT_MATCHED,"{'id': '202204181542137220405#20220405', 'date': '2022-04-18', 'amount': -24.0, 'description': 'SCARBOROUGH FAIRE-FOOD', 'inferredDescription': 'Scarborough', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,1032900157.0,1650390732000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-19T17:52:12Z,,,,,
1523,CashAndCreditTransaction,75417769_2978286266_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-18,Scarborough,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-10.0,POSTED,NOT_MATCHED,"{'id': '202204181542107220405#20220405', 'date': '2022-04-18', 'amount': -10.0, 'description': 'SCARBOROUGH FAIRE-FOOD', 'inferredDescription': 'Scarborough', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,1032900157.0,1650390732000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-19T17:52:12Z,,,,,
1524,CashAndCreditTransaction,75417769_2978286265_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-18,Scarborough,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-69.88,POSTED,NOT_MATCHED,"{'id': '202204181542147220405#20220405', 'date': '2022-04-18', 'amount': -69.88, 'description': 'SCARBOROUGH FAIRE', 'inferredDescription': 'Scarborough', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,1032900157.0,1650390732000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-19T17:52:12Z,,,,,
1525,CashAndCreditTransaction,75417769_2978286264_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-18,TINIE'S,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-19.94,POSTED,NOT_MATCHED,"{'id': '202204181542117220405#20220405', 'date': '2022-04-18', 'amount': -19.94, 'description': ""TINIE'S"", 'inferredDescription': ""TINIE'S"", 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1650390732000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-19T17:52:12Z,,,,,
1526,CashAndCreditTransaction,75417769_2978286262_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-18,Exxon,"{'id': '75417769_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-44.74,POSTED,NOT_MATCHED,"{'id': '202204181542127220405#20220405', 'date': '2022-04-18', 'amount': -44.74, 'description': 'EXXONMOBIL    47817952', 'inferredDescription': 'Exxon', 'inferredCategory': {'id': '75417769_1401', 'name': 'Gas & Fuel'}}",False,5018.0,1650390732000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2022-04-19T17:52:12Z,,,,,
1530,CashAndCreditTransaction,75417769_2977590824_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-17,Big Kat Burgers LLC,"{'id': '75417769_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-18.22,POSTED,NOT_MATCHED,"{'id': '202204171419194220405#20220405', 'date': '2022-04-17', 'amount': -18.22, 'description': 'SQ *BIG KAT BURGERS', 'inferredDescription': 'Big Kat Burgers LLC', 'inferredCategory': {'id': '75417769_706', 'name': 'Fast Food'}}",False,1015403588.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1531,CashAndCreditTransaction,75417769_2977590819_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-17,TST* TULIPS FTW,"{'id': '75417769_1306', 'name': 'Utilities', 'categoryType': 'EXPENSE', 'parentId': '75417769_13', 'parentName': 'Bills & Utilities'}",-33.15,POSTED,NOT_MATCHED,"{'id': '202204171419184220405#20220405', 'date': '2022-04-17', 'amount': -33.15, 'description': 'TST* TULIPS FTW', 'inferredDescription': 'TST* TULIPS FTW', 'inferredCategory': {'id': '75417769_1306', 'name': 'Utilities'}}",False,,1650274050000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1532,CashAndCreditTransaction,75417769_2977590841_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-15,Amazon,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-2.0,POSTED,NOT_MATCHED,"{'id': '202204151712046220405#20220405', 'date': '2022-04-15', 'amount': -2.0, 'description': 'Amazon Tips*1A09T0XP0', 'inferredDescription': 'Amazon', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1533,CashAndCreditTransaction,75417769_2977590816_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-15,Amazon,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-5.49,POSTED,NOT_MATCHED,"{'id': '202204151712056220405#20220405', 'date': '2022-04-15', 'amount': -5.49, 'description': 'Amazon.com*1O9W60TE1', 'inferredDescription': 'Amazon', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1534,CashAndCreditTransaction,75417769_2977590844_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-14,ONE TO KNOW MAGAZINE L,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-10.83,POSTED,NOT_MATCHED,"{'id': '202204141602606220405#20220405', 'date': '2022-04-14', 'amount': -10.83, 'description': 'ONE TO KNOW MAGAZINE L', 'inferredDescription': 'ONE TO KNOW MAGAZINE L', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1535,CashAndCreditTransaction,75417769_2977590843_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-14,ZYN22,"{'id': '75417769_507', 'name': 'Gym', 'categoryType': 'EXPENSE', 'parentId': '75417769_5', 'parentName': 'Health & Fitness'}",-3.0,POSTED,NOT_MATCHED,"{'id': '202204141602576220405#20220405', 'date': '2022-04-14', 'amount': -3.0, 'description': 'ZYN22', 'inferredDescription': 'ZYN22', 'inferredCategory': {'id': '75417769_507', 'name': 'Gym'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1536,CashAndCreditTransaction,75417769_2977590842_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-14,SOUTHSIDE CELLAR,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-3.96,POSTED,NOT_MATCHED,"{'id': '202204141602546220405#20220405', 'date': '2022-04-14', 'amount': -3.96, 'description': 'SOUTHSIDE CELLAR', 'inferredDescription': 'SOUTHSIDE CELLAR', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1537,CashAndCreditTransaction,75417769_2977590826_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-14,Amazon,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-22.7,POSTED,NOT_MATCHED,"{'id': '202204141602596220405#20220405', 'date': '2022-04-14', 'amount': -22.7, 'description': 'Amazon.com*1A3BV0FR2', 'inferredDescription': 'Amazon', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1538,CashAndCreditTransaction,75417769_2977590825_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-14,TST* NICKEL CITY - FORT W,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-44.69,POSTED,NOT_MATCHED,"{'id': '202204141602566220405#20220405', 'date': '2022-04-14', 'amount': -44.69, 'description': 'TST* NICKEL CITY - FORT W', 'inferredDescription': 'TST* NICKEL CITY - FORT W', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1539,CashAndCreditTransaction,75417769_2977590810_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-14,TST* FUNKY PICNIC BREWERY,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-50.47,POSTED,NOT_MATCHED,"{'id': '202204141602556220405#20220405', 'date': '2022-04-14', 'amount': -50.47, 'description': 'TST* FUNKY PICNIC BREWERY', 'inferredDescription': 'TST* FUNKY PICNIC BREWERY', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1540,CashAndCreditTransaction,75417769_2977590809_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-14,SALAD AND GO #1407,"{'id': '75417769_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-1.08,POSTED,NOT_MATCHED,"{'id': '202204141602586220405#20220405', 'date': '2022-04-14', 'amount': -1.08, 'description': 'SALAD AND GO #1407', 'inferredDescription': 'SALAD AND GO #1407', 'inferredCategory': {'id': '75417769_706', 'name': 'Fast Food'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1541,CashAndCreditTransaction,75417769_2977590807_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-14,Amazon,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-90.85,POSTED,NOT_MATCHED,"{'id': '202204141602616220405#20220405', 'date': '2022-04-14', 'amount': -90.85, 'description': 'Amazon.com*1A2V77EU0', 'inferredDescription': 'Amazon', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1542,CashAndCreditTransaction,75417769_2977590836_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-13,BT LIBERTY LOUNGE,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-12.12,POSTED,NOT_MATCHED,"{'id': '202204131604568220405#20220405', 'date': '2022-04-13', 'amount': -12.12, 'description': 'BT LIBERTY LOUNGE', 'inferredDescription': 'BT LIBERTY LOUNGE', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1543,CashAndCreditTransaction,75417769_2977590835_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-13,Texaco,"{'id': '75417769_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-45.97,POSTED,NOT_MATCHED,"{'id': '202204131604598220405#20220405', 'date': '2022-04-13', 'amount': -45.97, 'description': 'TEXACO 0308118', 'inferredDescription': 'Texaco', 'inferredCategory': {'id': '75417769_1401', 'name': 'Gas & Fuel'}}",False,5036.0,1650274050000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1544,CashAndCreditTransaction,75417769_2977590823_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-13,Ebby Halliday Realtors,"{'id': '75417769_1203', 'name': 'Home Improvement', 'categoryType': 'EXPENSE', 'parentId': '75417769_12', 'parentName': 'Home'}",-170.0,POSTED,NOT_MATCHED,"{'id': '202204131604588220405#20220405', 'date': '2022-04-13', 'amount': -170.0, 'description': 'EBBY HALLIDAY REALTORS  S', 'inferredDescription': 'Ebby Halliday Realtors', 'inferredCategory': {'id': '75417769_1203', 'name': 'Home Improvement'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1545,CashAndCreditTransaction,75417769_2977590813_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-13,FORT LIQUOR,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-20.83,POSTED,NOT_MATCHED,"{'id': '202204131604608220405#20220405', 'date': '2022-04-13', 'amount': -20.83, 'description': 'FORT LIQUOR', 'inferredDescription': 'FORT LIQUOR', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1546,CashAndCreditTransaction,75417769_2977590806_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-13,Amazon,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-17.31,POSTED,NOT_MATCHED,"{'id': '202204131604578220405#20220405', 'date': '2022-04-13', 'amount': -17.31, 'description': 'AMZN Mktp US*1A1E35JO0', 'inferredDescription': 'Amazon', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1548,CashAndCreditTransaction,75417769_2977590838_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-12,Braum's,"{'id': '75417769_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-2.6,POSTED,NOT_MATCHED,"{'id': '202204121555433220405#20220405', 'date': '2022-04-12', 'amount': -2.6, 'description': '234 BRAUMS STORE', 'inferredDescription': ""Braum's"", 'inferredCategory': {'id': '75417769_704', 'name': 'Coffee Shops'}}",False,10524.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1549,CashAndCreditTransaction,75417769_2977590830_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-12,CLASSPASS* MONTHLY,"{'id': '75417769_507', 'name': 'Gym', 'categoryType': 'EXPENSE', 'parentId': '75417769_5', 'parentName': 'Health & Fitness'}",-29.0,POSTED,NOT_MATCHED,"{'id': '202204121555443220405#20220405', 'date': '2022-04-12', 'amount': -29.0, 'description': 'CLASSPASS* MONTHLY', 'inferredDescription': 'CLASSPASS* MONTHLY', 'inferredCategory': {'id': '75417769_507', 'name': 'Gym'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1550,CashAndCreditTransaction,75417769_2977590828_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-12,TEXAS SELLER-SERVER C,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-14.95,POSTED,NOT_MATCHED,"{'id': '202204121555413220405#20220405', 'date': '2022-04-12', 'amount': -14.95, 'description': 'TEXAS SELLER-SERVER C', 'inferredDescription': 'TEXAS SELLER-SERVER C', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1551,CashAndCreditTransaction,75417769_2977590822_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-12,Amazon,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-11.9,POSTED,NOT_MATCHED,"{'id': '202204121555423220405#20220405', 'date': '2022-04-12', 'amount': -11.9, 'description': 'AMZN Mktp US*1H93O29M2', 'inferredDescription': 'Amazon', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1552,CashAndCreditTransaction,75417769_2977590821_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-12,U.S. RETAILERS,"{'id': '75417769_1306', 'name': 'Utilities', 'categoryType': 'EXPENSE', 'parentId': '75417769_13', 'parentName': 'Bills & Utilities'}",-61.88,POSTED,NOT_MATCHED,"{'id': '202204121555453220405#20220405', 'date': '2022-04-12', 'amount': -61.88, 'description': 'U.S. RETAILERS', 'inferredDescription': 'U.S. RETAILERS', 'inferredCategory': {'id': '75417769_1306', 'name': 'Utilities'}}",False,,1650274050000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1554,CashAndCreditTransaction,75417769_2977590839_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-11,LIBERTY LOUNGE,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-12.82,POSTED,NOT_MATCHED,"{'id': '202204111637075220405#20220405', 'date': '2022-04-11', 'amount': -12.82, 'description': 'LIBERTY LOUNGE', 'inferredDescription': 'LIBERTY LOUNGE', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1555,CashAndCreditTransaction,75417769_2977590837_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-11,WILDACRE_1,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-31.39,POSTED,NOT_MATCHED,"{'id': '202204111637055220405#20220405', 'date': '2022-04-11', 'amount': -31.39, 'description': 'WILDACRE_1', 'inferredDescription': 'WILDACRE_1', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1556,CashAndCreditTransaction,75417769_2977590818_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-11,LIBERTY LOUNGE,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-33.14,POSTED,NOT_MATCHED,"{'id': '202204111637065220405#20220405', 'date': '2022-04-11', 'amount': -33.14, 'description': 'LIBERTY LOUNGE', 'inferredDescription': 'LIBERTY LOUNGE', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1558,CashAndCreditTransaction,75417769_2977590849_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-10,TST* HIGH TOP GRUB & PUB,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-18.18,POSTED,NOT_MATCHED,"{'id': '202204101639175220405#20220405', 'date': '2022-04-10', 'amount': -18.18, 'description': 'TST* HIGH TOP GRUB & PUB', 'inferredDescription': 'TST* HIGH TOP GRUB & PUB', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1559,CashAndCreditTransaction,75417769_2977590848_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-10,MAGIC ETC.,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-54.07,POSTED,NOT_MATCHED,"{'id': '202204101639115220405#20220405', 'date': '2022-04-10', 'amount': -54.07, 'description': 'MAGIC ETC.', 'inferredDescription': 'MAGIC ETC.', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1560,CashAndCreditTransaction,75417769_2977590847_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-10,The Resale Shope,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-8.66,POSTED,NOT_MATCHED,"{'id': '202204101639085220405#20220405', 'date': '2022-04-10', 'amount': -8.66, 'description': 'SQ *THE RESALE SHOP BENEF', 'inferredDescription': 'The Resale Shope', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,1027865942.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1561,CashAndCreditTransaction,75417769_2977590846_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-10,Goodwill Industries,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-47.0,POSTED,NOT_MATCHED,"{'id': '202204101639145220405#20220405', 'date': '2022-04-10', 'amount': -47.0, 'description': 'GOODWILL INDUSTRIES OF FO', 'inferredDescription': 'Goodwill Industries', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,12980.0,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
1562,CashAndCreditTransaction,75417769_2977590834_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-04-10,THE FLETCH,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-9.2,POSTED,NOT_MATCHED,"{'id': '202204101639195220405#20220405', 'date': '2022-04-10', 'amount': -9.2, 'description': 'THE FLETCH', 'inferredDescription': 'THE FLETCH', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1650274050000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-04-18T09:27:30Z,,,,,
